sample_name,cluster_16S,cluster_18S,replicate,serial_number,project_id,project_title,project_description,project_proposal,notes,collection_date_only,collection_time_local_only,station,region,distance,degrees_latitude,degrees_longitude,Chla_wsw,Chla_<20,Chla_>20,depth_meters,depth_category,ctd_bottle_no,volume_filtered_ml,sample_collection_device,sample_collection_method,sample_material_procesing,size_fraction,env_material,sample_type,temp,salinity,pressure,temp_station,temp_depth,ctdoxy,oxygen,phosphate,silicate,nitrate,nitrite,nitrate_nitrite,nh4,dic,total_alkalinity,pCO2_uncorrected,pH_uncorrected,carbonate,OMEGA_AR,pH_corrected,pCO2_corrected,dna_sample_number,dna_conc,dna_yield,dna_yield_filtered,plate,plate_name,well_number,well_position,station_depth,ship_crs_expocode,woce_sect,date,utc_time,lat_lon,submitted_to_insdc,investigation_type,samp_mat_process,target_gene,additional_notes,notes_on_bottle_metadata,seascape_class,seascape_probability,seascape_window,transmittance,fluorescence,Hydrogen_ion,alk_dic_ratio,alk_dic_oa
GOMECC4_CAMPECHE_Sta91_Deep_A,Cluster 2,Cluster 2,A,GOMECC4_294,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,NA,10/9/21,22:18-04:00,Sta91,CAMPECHE,inshore,21.733,92.318,NA,NA,NA,106,Deep,2,2020,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,19.226,36.457,107,19.226_91,19.226_106,108.3,118.108,0.55985,4.73241,10.7347,0.08681,10.8215,0.19312,2183.15,2391.99,569.57,7.84325,151.191,2.338,7.93,566,294,0.9572,143.58,71.07920792,Plate2,GOMECC2021_Plate2,43,C6,91_106,WBTSRHB,RB2103,10/10/21,2:29+00:00,21.733_92.318,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",DCM = 60 m.,Bottle 17.,3,0.469301343,8-day,4.6302,0.0386,1.17E-08,1.095659941,Low
GOMECC4_CAMPECHE_Sta91_Deep_B,Cluster 2,Cluster 2,B,GOMECC4_295,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,NA,10/9/21,22:18-04:00,Sta91,CAMPECHE,inshore,21.733,92.318,NA,NA,NA,106,Deep,2,1980,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,19.226,36.457,107,19.226_91,19.226_106,108.3,118.108,0.55985,4.73241,10.7347,0.08681,10.8215,0.19312,2183.15,2391.99,569.57,7.84325,151.191,2.338,7.93,566,295,0.7103,106.545,53.81060606,Plate2,GOMECC2021_Plate2,33,A5,91_106,WBTSRHB,RB2103,10/10/21,2:29+00:00,21.733_92.318,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,,3,0.469301343,8-day,4.6302,0.0386,1.17E-08,1.095659941,Low
GOMECC4_CAMPECHE_Sta91_Deep_C,Cluster 2,Cluster 2,C,GOMECC4_296,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,*Date/time shift,10/9/21,22:18-04:00,Sta91,CAMPECHE,inshore,21.733,92.318,NA,NA,NA,106,Deep,2,1980,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,19.226,36.457,107,19.226_91,19.226_106,108.3,118.108,0.55985,4.73241,10.7347,0.08681,10.8215,0.19312,2183.15,2391.99,569.57,7.84325,151.191,2.338,7.93,566,296,0.6901,103.515,52.28030303,Plate2,GOMECC2021_Plate2,42,B6,91_106,WBTSRHB,RB2103,10/10/21,2:29+00:00,21.733_92.318,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,,3,0.469301343,8-day,4.6302,0.0386,1.17E-08,1.095659941,Low
GOMECC4_PAISNP_Sta61_Deep_A,Cluster 1,Cluster 1,A,GOMECC4_192,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,NA,9/29/21,19:15-04:00,Sta61,PAISNP,inshore,27.335,96.783,NA,NA,NA,46,Deep,2,1980,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,24.963,36.144,46,24.963_61,24.963_46,110,111.408,0.28578,12.039,1.42892,0.62424,2.05316,0.18825,2186.16,2408.23,539.86,7.86209,142.193,2.594,7.876,662,192,2.504,375.6,189.6969697,Plate1,GOMECC2021_Plate1,76,D10,61_46,WBTSRHB,RB2103,9/29/21,23:20+00:00,27.335_96.783,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",DCM extends from 35 m to the bottom.,,15,0.575553417,8-day,4.7123,0.0604,1.33E-08,1.101579939,Low
GOMECC4_PAISNP_Sta61_Deep_B,Cluster 1,Cluster 1,B,GOMECC4_193,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,NA,9/29/21,19:15-04:00,Sta61,PAISNP,inshore,27.335,96.783,NA,NA,NA,46,Deep,2,1960,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,24.963,36.144,46,24.963_61,24.963_46,110,111.408,0.28578,12.039,1.42892,0.62424,2.05316,0.18825,2186.16,2408.23,539.86,7.86209,142.193,2.594,7.876,662,193,2.009,301.35,153.75,Plate1,GOMECC2021_Plate1,86,F11,61_46,WBTSRHB,RB2103,9/29/21,23:20+00:00,27.335_96.783,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,,15,0.575553417,8-day,4.7123,0.0604,1.33E-08,1.101579939,Low
GOMECC4_PAISNP_Sta61_Deep_C,Cluster 1,Cluster 1,C,GOMECC4_194,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,NA,9/29/21,19:15-04:00,Sta61,PAISNP,inshore,27.335,96.783,NA,NA,NA,46,Deep,2,2060,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,24.963,36.144,46,24.963_61,24.963_46,110,111.408,0.28578,12.039,1.42892,0.62424,2.05316,0.18825,2186.16,2408.23,539.86,7.86209,142.193,2.594,7.876,662,194,2.605,390.75,189.684466,Plate1,GOMECC2021_Plate1,70,F9,61_46,WBTSRHB,RB2103,9/29/21,23:20+00:00,27.335_96.783,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,,15,0.575553417,8-day,4.7123,0.0604,1.33E-08,1.101579939,Low
GOMECC4_YUCATAN_Sta102_Deep_A,Cluster 2,Cluster 2,A,GOMECC4_348,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,NA,10/12/21,18:35-04:00,Sta102,YUCATAN,inshore,23.769,88.001,0.036,0.034,0.003,124,Deep,3,2020,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,19.114,36.486,125,19.114_102,19.114_124,122.5,123.521,0.54213,3.98405,10.3677,0.12188,10.4896,0.30227,2177.55,2398.89,557.315,7.84654,154.265,2.448,7.955,530,348,1.066,159.9,79.15841584,Plate2,GOMECC2021_Plate2,83,C11,102_124,WBTSRHB,RB2103,10/12/21,22:48+00:00,23.769_88.001,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",DCM = 65 m.,Bottle 3.,3,0.494990677,8-day,4.6271,0.0371,1.11E-08,1.101646346,Low
GOMECC4_YUCATAN_Sta102_Deep_B,Cluster 2,Cluster 2,B,GOMECC4_349,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,NA,10/12/21,18:35-04:00,Sta102,YUCATAN,inshore,23.769,88.001,0.036,0.034,0.003,124,Deep,3,2040,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,19.114,36.486,125,19.114_102,19.114_124,122.5,123.521,0.54213,3.98405,10.3677,0.12188,10.4896,0.30227,2177.55,2398.89,557.315,7.84654,154.265,2.448,7.955,530,349,0.7259,108.885,53.375,Plate2,GOMECC2021_Plate2,77,E10,102_124,WBTSRHB,RB2103,10/12/21,22:48+00:00,23.769_88.001,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,,3,0.494990677,8-day,4.6271,0.0371,1.11E-08,1.101646346,Low
GOMECC4_YUCATAN_Sta102_Deep_C,Cluster 2,Cluster 2,C,GOMECC4_350,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,NA,10/12/21,18:35-04:00,Sta102,YUCATAN,inshore,23.769,88.001,0.036,0.034,0.003,124,Deep,3,1980,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,19.114,36.486,125,19.114_102,19.114_124,122.5,123.521,0.54213,3.98405,10.3677,0.12188,10.4896,0.30227,2177.55,2398.89,557.315,7.84654,154.265,2.448,7.955,530,350,0.5943,89.145,45.02272727,Plate2,GOMECC2021_Plate2,67,C9,102_124,WBTSRHB,RB2103,10/12/21,22:48+00:00,23.769_88.001,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,,3,0.494990677,8-day,4.6271,0.0371,1.11E-08,1.101646346,Low
GOMECC4_27N_Sta6_Deep_A,Cluster 1,Cluster 1,A,GOMECC4_018,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,NA,9/14/21,23:45-04:00,Sta6,27N,inshore,26.991,79.987,NA,NA,NA,52,Deep,3,1940,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,20.826,36.193,53,20.826_6,20.826_52,155.6,161.661,0.40095,4.87772,6.01715,0.47899,6.49614,0.84092,2138.85,2384.19,459.29,7.91815,167.259,2.733,7.984,491,18,2.159,323.85,166.9329897,Plate4,GOMECC2021_Plate4,51,C7,6_52,WBTSRHB,RB2103,9/15/21,3:55+00:00,26.991_79.987,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,Bottle 1.,15,0.646428466,8-day,4.6276,0.0371,1.04E-08,1.114706501,Low
GOMECC4_27N_Sta6_Deep_B,Cluster 1,Cluster 1,B,GOMECC4_019,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,NA,9/14/21,23:45-04:00,Sta6,27N,inshore,26.991,79.987,NA,NA,NA,52,Deep,3,1720,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,20.826,36.193,53,20.826_6,20.826_52,155.6,161.661,0.40095,4.87772,6.01715,0.47899,6.49614,0.84092,2138.85,2384.19,459.29,7.91815,167.259,2.733,7.984,491,19,1.802,270.3,157.1511628,Plate4,GOMECC2021_Plate4,61,E8,6_52,WBTSRHB,RB2103,9/15/21,3:55+00:00,26.991_79.987,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,,15,0.646428466,8-day,4.6067,0.0371,1.04E-08,1.114706501,Low
GOMECC4_27N_Sta6_Deep_C,Cluster 1,Cluster 1,C,GOMECC4_020,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,NA,9/14/21,23:45-04:00,Sta6,27N,inshore,26.991,79.987,NA,NA,NA,52,Deep,3,1940,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,20.826,36.193,53,20.826_6,20.826_52,155.6,161.661,0.40095,4.87772,6.01715,0.47899,6.49614,0.84092,2138.85,2384.19,459.29,7.91815,167.259,2.733,7.984,491,20,2.094,314.1,161.9072165,Plate4,GOMECC2021_Plate4,55,G7,6_52,WBTSRHB,RB2103,9/15/21,3:55+00:00,26.991_79.987,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,,15,0.646428466,8-day,4.6276,0.0371,1.04E-08,1.114706501,Low
GOMECC4_CANCUN_Sta117_Deep_A,Cluster 2,Cluster 2,A,GOMECC4_393,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,,10/15/21,19:00-04:00,Sta117,CANCUN,inshore,21.591,86.503,0.076,0.068,0.008,54,Deep,3,1960,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,20.415,36.475,54,20.415_117,20.415_54,150.9,157.907,0.39392,3.19917,7.25347,0.06338,7.31685,0.22816,2140.08,2389.43,459.03,7.91701,174.425,2.759,7.993,478,393,0.3246,48.69,24.84183673,Plate5,GOMECC2021_Plate5,55,G7,117_54,WBTSRHB,RB2103,10/15/21,23:12+00:00,21.591_86.503,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,,3,0.602150738,8-day,4.5209,0.0368,1.02E-08,1.116514336,Low
GOMECC4_CANCUN_Sta117_Deep_B,Cluster 2,Cluster 2,B,GOMECC4_394,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,,10/15/21,19:00-04:00,Sta117,CANCUN,inshore,21.591,86.503,0.076,0.068,0.008,54,Deep,3,2000,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,20.415,36.475,54,20.415_117,20.415_54,150.9,157.907,0.39392,3.19917,7.25347,0.06338,7.31685,0.22816,2140.08,2389.43,459.03,7.91701,174.425,2.759,7.993,478,394,0.2717,40.755,20.3775,Plate5,GOMECC2021_Plate5,59,C8,117_54,WBTSRHB,RB2103,10/15/21,23:12+00:00,21.591_86.503,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,Bottle 6.,3,0.602150738,8-day,4.5209,0.0368,1.02E-08,1.116514336,Low
GOMECC4_CANCUN_Sta117_Deep_C,Cluster 2,Cluster 2,C,GOMECC4_395,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,,10/15/21,19:00-04:00,Sta117,CANCUN,inshore,21.591,86.503,0.076,0.068,0.008,54,Deep,3,2000,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,20.415,36.475,54,20.415_117,20.415_54,150.9,157.907,0.39392,3.19917,7.25347,0.06338,7.31685,0.22816,2140.08,2389.43,459.03,7.91701,174.425,2.759,7.993,478,395,0.1128,16.92,8.46,Plate5,GOMECC2021_Plate5,60,D8,117_54,WBTSRHB,RB2103,10/15/21,23:12+00:00,21.591_86.503,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,,3,0.602150738,8-day,4.5209,0.0368,1.02E-08,1.116514336,Low
GOMECC4_PENSACOLA_Sta31_Deep_A,Cluster 2,Cluster 2,A,GOMECC4_093,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,NA,9/23/21,12:06-04:00,Sta31,PENSACOLA,inshore,30.111,86.8,0.061,0.072,0,67,Deep,3,1880,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,20.795,36.47,68,20.795_31,20.795_67,141.4,150.758,0.3188,4.91271,5.57372,0.04777,0,0.43287,2151.86,2406.24,469.01,7.91426,170.127,2.817,7.994,480,93,0.7066,105.99,56.37765957,Plate4,GOMECC2021_Plate4,5,E1,31_67,WBTSRHB,RB2103,9/23/21,16:16+00:00,30.111_86.8,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",DCM = 30 m.,,15,0.50041616,8-day,4.5853,0.0356,1.01E-08,1.11821401,Low
GOMECC4_PENSACOLA_Sta31_Deep_B,Cluster 2,Cluster 2,B,GOMECC4_094,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,NA,9/23/21,12:06-04:00,Sta31,PENSACOLA,inshore,30.111,86.8,0.061,0.072,0,67,Deep,3,1880,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,20.795,36.47,68,20.795_31,20.795_67,141.4,150.758,0.3188,4.91271,5.57372,0.04777,0,0.43287,2151.86,2406.24,469.01,7.91426,170.127,2.817,7.994,480,94,0.9534,143.01,76.06914894,Plate4,GOMECC2021_Plate4,19,C3,31_67,WBTSRHB,RB2103,9/23/21,16:16+00:00,30.111_86.8,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,,15,0.50041616,8-day,4.5853,0.0356,1.01E-08,1.11821401,Low
GOMECC4_PENSACOLA_Sta31_Deep_C,Cluster 2,Cluster 2,C,GOMECC4_095,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,NA,9/23/21,12:06-04:00,Sta31,PENSACOLA,inshore,30.111,86.8,0.061,0.072,0,67,Deep,3,1920,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,20.795,36.47,68,20.795_31,20.795_67,141.4,150.758,0.3188,4.91271,5.57372,0.04777,0,0.43287,2151.86,2406.24,469.01,7.91426,170.127,2.817,7.994,480,95,1.093,163.95,85.390625,Plate4,GOMECC2021_Plate4,12,D2,31_67,WBTSRHB,RB2103,9/23/21,16:16+00:00,30.111_86.8,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,,15,0.50041616,8-day,4.5853,0.0356,1.01E-08,1.11821401,Low
GOMECC4_VERACRUZ_Sta87_DCM_A,Cluster 2,Cluster 2,A,GOMECC4_270,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,NA,10/8/21,09:26-04:00,Sta87,VERACRUZ,offshore,19.609,93.5,NA,NA,NA,50,DCM,13,2000,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,21.286,36.354,50,21.2859999999999_87,21.2859999999999_50,153.9,154.68,0.17261,2.47504,3.46778,0.16188,3.62966,0.07119,2144.41,2399.14,447.97,7.93005,178.553,2.839,7.991,484,270,1.428,214.2,107.1,Plate3,GOMECC2021_Plate3,64,H8,87_50,WBTSRHB,RB2103,10/8/21,13:53+00:00,19.609_93.5,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,,15,0.503498972,8-day,4.6237,0.0435,1.02E-08,1.118787918,Low
GOMECC4_VERACRUZ_Sta87_DCM_B,Cluster 2,Cluster 2,B,GOMECC4_271,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,AM flo,10/8/21,09:26-04:00,Sta87,VERACRUZ,offshore,19.609,93.5,NA,NA,NA,50,DCM,13,2000,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,21.286,36.354,50,21.2859999999999_87,21.2859999999999_50,153.9,154.68,0.17261,2.47504,3.46778,0.16188,3.62966,0.07119,2144.41,2399.14,447.97,7.93005,178.553,2.839,7.991,484,271,4.097,614.55,307.275,Plate3,GOMECC2021_Plate3,66,B9,87_50,WBTSRHB,RB2103,10/8/21,13:53+00:00,19.609_93.5,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,Bottle 16.,15,0.503498972,8-day,4.6404,0.0435,1.02E-08,1.118787918,Low
GOMECC4_VERACRUZ_Sta87_DCM_C,Cluster 2,Cluster 2,C,GOMECC4_272,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,NA,10/8/21,09:26-04:00,Sta87,VERACRUZ,offshore,19.609,93.5,NA,NA,NA,50,DCM,13,2000,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,21.286,36.354,50,21.2859999999999_87,21.2859999999999_50,153.9,154.68,0.17261,2.47504,3.46778,0.16188,3.62966,0.07119,2144.41,2399.14,447.97,7.93005,178.553,2.839,7.991,484,272,1.217,182.55,91.275,Plate3,GOMECC2021_Plate3,61,E8,87_50,WBTSRHB,RB2103,10/8/21,13:53+00:00,19.609_93.5,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,,15,0.503498972,8-day,4.6368,0.0435,1.02E-08,1.118787918,Low
GOMECC4_LA_Sta45_Deep_A,Cluster 1,Cluster 1,A,GOMECC4_147,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,DNF; thought the last 3 seawater failed and collected ship H2O flow through,9/26/21,08:09-04:00,Sta45,LA,inshore,28.935,90.123,NA,NA,NA,20,Deep,1,940,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,28.384,33.114,20,28.384_45,28.384_20,95.8,125.459,0.85321,13.5008,6.15718,0.41634,6.57352,0.73007,2047.64,2292.26,406.565,7.95255,176.897,2.922,7.922,569,147,1.52,228,242.5531915,Plate1,GOMECC2021_Plate1,66,B9,45_20,WBTSRHB,RB2103,9/26/21,12:24+00:00,28.935_90.123,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",Deep and DCM filters clogged. Filtered as much as possible.,Bottle 2.,21,0.864947438,8-day,4.6459,0.0453,1.20E-08,1.119464359,Low
GOMECC4_LA_Sta45_Deep_B,Cluster 1,Cluster 1,B,GOMECC4_148,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,Fired Good,9/26/21,08:09-04:00,Sta45,LA,inshore,28.935,90.123,NA,NA,NA,20,Deep,1,900,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,28.384,33.114,20,28.384_45,28.384_20,95.8,125.459,0.85321,13.5008,6.15718,0.41634,6.57352,0.73007,2047.64,2292.26,406.565,7.95255,176.897,2.922,7.922,569,148,2.1,315,350,Plate1,GOMECC2021_Plate1,61,E8,45_20,WBTSRHB,RB2103,9/26/21,12:24+00:00,28.935_90.123,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",DCM = 15 m.,,21,0.864947438,8-day,4.6459,0.0453,1.20E-08,1.119464359,Low
